date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,zipcode,was_renovated,effective_year,house_age,age_effective,price_per_sqft
2014-06-09,579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,2003,,Redmond,98053,0,2003,11,11,309.62566844919786
2014-06-09,236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,1998,,Auburn,98002,0,1998,16,16,177.4436090225564
2014-06-09,305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,,Renton,98058,0,1974,40,40,191.88679245283018
2014-06-09,368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,1958,,Kenmore,98028,0,1958,56,56,215.2046783625731
2014-06-09,255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,1917,,Des Moines,98198,0,1917,97,97,212.5
2014-06-09,400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,1942,,Seattle,98136,0,1942,72,72,350.87719298245617
2014-06-09,440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,,Seattle,98125,0,1948,66,66,196.42857142857142
2014-06-09,417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,1919,2003.0,Seattle,98118,1,2003,95,11,453.2608695652174
2014-06-09,435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,1906,,Seattle,98107,0,1906,108,108,543.75
2014-06-09,475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,1952,,Lake Forest Park,98155,0,1952,62,62,239.8989898989899
2014-06-09,563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,2001,,Duvall,98019,0,2001,13,13,201.25
2014-06-09,285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,,Auburn,98092,0,1987,27,27,169.64285714285714
2014-06-09,471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,1998,,North Bend,98045,0,1998,16,16,202.1459227467811
2014-06-09,500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,1965,,Bellevue,98008,0,1965,49,49,223.21428571428572
2014-06-09,640000.0,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,1991,,Sammamish,98074,0,1991,23,23,299.06542056074767
2014-06-09,442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,1992,,Duvall,98019,0,1992,22,22,203.91705069124424
2014-06-09,213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,1963,,Renton,98055,0,1963,51,51,185.56521739130434
2014-06-09,831000.0,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,1926,,Seattle,98103,0,1926,88,88,409.35960591133005
2014-06-09,325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,1986,,Duvall,98019,0,1986,28,28,240.74074074074073
2014-06-09,425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,1905,,Seattle,98107,0,1905,109,109,467.032967032967
2014-06-09,550000.0,4.0,2.5,2700,5100,1.0,0,0,4,1440,1260,1968,,Seattle,98136,0,1968,46,46,203.7037037037037
2014-06-09,599950.0,4.0,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,,Kent,98042,0,1991,23,23,160.84450402144773
2014-06-09,1225000.0,4.0,2.5,2740,16007,2.0,0,0,3,2740,0,1984,,Medina,98039,0,1984,30,30,447.08029197080293
2014-06-09,750000.0,4.0,3.25,2050,5000,2.0,0,0,4,1370,680,1987,,Seattle,98112,0,1987,27,27,365.8536585365854
2014-06-09,290000.0,4.0,3.0,2390,4500,2.0,0,0,3,2390,0,1974,,Renton,98057,0,1974,40,40,121.33891213389121
2014-06-09,270000.0,4.0,2.75,1990,7252,1.0,0,0,3,1270,720,1999,,Auburn,98002,0,1999,15,15,135.678391959799
2014-06-09,229950.0,4.0,1.75,1300,21000,1.0,0,0,4,1300,0,1969,,Federal Way,98001,0,1969,45,45,176.8846153846154
2014-06-09,234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,1948,,SeaTac,98188,0,1948,66,66,176.69097744360903
2014-06-09,265000.0,2.0,1.0,1000,31505,1.0,0,0,3,1000,0,1960,,Duvall,98019,0,1960,54,54,265.0
2014-06-09,367300.0,4.0,2.75,2190,14937,2.0,0,0,3,2190,0,1993,,Auburn,98001,0,1993,21,21,167.71689497716895
2014-06-09,550000.0,3.0,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000.0,Seattle,98122,1,2000,114,14,398.5507246376812
2014-06-09,743700.0,4.0,2.5,2610,33206,2.0,0,0,3,2610,0,1988,,Redmond,98053,0,1988,26,26,284.9425287356322
2014-06-09,352750.0,2.0,1.75,1060,1241,2.0,0,0,3,960,100,2008,,Seattle,98144,0,2008,6,6,332.7830188679245
2014-06-09,403950.0,2.0,1.0,710,1136,2.0,0,0,4,710,0,1943,,Seattle,98102,0,1943,71,71,568.943661971831
2014-06-09,980000.0,4.0,2.5,2730,4800,1.5,0,0,5,2230,500,1909,,Seattle,98119,0,1909,105,105,358.97435897435895
2014-06-09,585000.0,4.0,1.75,2470,131790,2.0,0,2,3,2470,0,1937,,Vashon,98070,0,1937,77,77,236.8421052631579
2014-06-09,554000.0,3.0,1.75,1760,10780,1.0,0,0,3,1760,0,1977,,Bellevue,98005,0,1977,37,37,314.77272727272725
2014-06-09,546000.0,3.0,2.5,1530,3464,2.0,0,0,3,1530,0,1998,,Bellevue,98007,0,1998,16,16,356.8627450980392
2014-06-09,280000.0,2.0,1.75,1610,158558,1.5,0,0,2,1610,0,1948,,Snoqualmie,98065,0,1948,66,66,173.91304347826087
2014-06-09,212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,1938,,Seattle,98168,0,1938,76,76,206.3106796116505
2014-06-09,739000.0,4.0,2.5,2800,246114,2.0,0,0,3,2800,0,1999,,Carnation,98014,0,1999,15,15,263.92857142857144
2014-06-09,428000.0,3.0,2.0,1310,2550,1.0,0,0,3,780,530,1986,,Seattle,98103,0,1986,28,28,326.7175572519084
2014-06-09,965000.0,4.0,2.25,3160,34560,1.0,0,0,4,3160,0,1981,,Woodinville,98072,0,1981,33,33,305.37974683544303
2014-06-09,364900.0,3.0,3.0,2500,8304,2.0,0,0,3,2500,0,1997,,Kent,98031,0,1997,17,17,145.96
2014-06-09,559000.0,3.0,1.5,2070,5386,1.0,0,0,4,1140,930,1948,,Seattle,98117,0,1948,66,66,270.048309178744
2014-06-09,213000.0,4.0,1.75,1980,9000,1.0,0,0,2,1480,500,1978,,Federal Way,98023,0,1978,36,36,107.57575757575758
2014-06-09,620000.0,3.0,2.5,2590,7237,2.0,0,0,3,2590,0,2004,,Seattle,98125,0,2004,10,10,239.3822393822394
2014-06-09,240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,1934,,Seattle,98106,0,1934,80,80,125.6544502617801
2014-06-09,852500.0,3.0,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,,Bellevue,98006,0,1967,47,47,324.1444866920152
2014-06-09,600000.0,3.0,2.5,2630,77972,2.0,0,0,3,2630,0,2004,,Duvall,98019,0,2004,10,10,228.13688212927758
2014-06-09,410000.0,3.0,2.5,1960,4400,2.0,0,0,3,1960,0,2006,,Snoqualmie,98065,0,2006,8,8,209.18367346938774
2014-06-09,328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,1977,,Duvall,98019,0,1977,37,37,227.77777777777777
2014-06-09,625000.0,3.0,1.75,2210,16200,1.0,0,0,3,1390,820,1958,,Bellevue,98005,0,1958,56,56,282.80542986425337
2014-06-09,649950.0,4.0,2.5,2350,63162,2.0,0,0,4,2350,0,1994,,Woodinville,98077,0,1994,20,20,276.5744680851064
2014-06-09,235000.0,3.0,1.0,1590,13000,1.5,0,0,3,1590,0,1944,,Burien,98166,0,1944,70,70,147.7987421383648
2014-06-09,489000.0,3.0,3.5,1500,1249,2.0,0,0,3,1240,260,2004,,Seattle,98107,0,2004,10,10,326.0
2014-06-09,536000.0,3.0,2.5,1900,6224,2.0,0,0,3,1900,0,2005,,Sammamish,98075,0,2005,9,9,282.10526315789474
2014-06-09,400000.0,4.0,3.5,2370,3692,2.5,0,0,3,2370,0,2013,,Renton,98056,0,2013,1,1,168.77637130801688
2014-06-09,398000.0,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,2004,,Seattle,98136,0,2004,10,10,231.3953488372093
2014-06-09,379000.0,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,1960,,Renton,98059,0,1960,54,54,187.62376237623764
2014-06-09,345000.0,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,2008,,Seattle,98144,0,2008,6,6,257.46268656716416
2014-06-09,365000.0,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,2011,,Seattle,98126,0,2011,3,3,202.77777777777777
2014-06-09,315000.0,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,2010,,Seattle,98106,0,2010,4,4,212.83783783783784
2014-06-10,571000.0,4.0,2.0,2750,7807,1.5,0,0,5,2250,500,1916,,Seattle,98125,0,1916,98,98,207.63636363636363
2014-06-10,1025000.0,5.0,4.0,3760,28040,2.0,0,0,3,3760,0,1983,,Kirkland,98033,0,1983,31,31,272.6063829787234
2014-06-10,695000.0,3.0,2.75,2540,4694,2.0,0,0,3,2540,0,2005,,Sammamish,98074,0,2005,9,9,273.62204724409446
2014-06-10,225000.0,3.0,1.75,1760,26055,1.0,0,0,3,920,840,1979,,Covington,98042,0,1979,35,35,127.8409090909091
2014-06-10,740000.0,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,1995,,Redmond,98053,0,1995,19,19,246.66666666666666
2014-06-10,315000.0,4.0,2.5,1930,9643,2.0,0,0,4,1930,0,1992,,Kent,98031,0,1992,22,22,163.21243523316062
2014-06-10,1230000.0,4.0,2.5,3040,7000,2.0,0,0,3,3040,0,2001,,Mercer Island,98040,0,2001,13,13,404.60526315789474
2014-06-10,420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,0,1916,,Seattle,98117,0,1916,98,98,488.3720930232558
2014-06-10,310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,1984,,Renton,98056,0,1984,30,30,218.30985915492957
2014-06-10,700000.0,3.0,2.0,2080,3880,1.0,0,0,5,1160,920,1954,,Seattle,98117,0,1954,60,60,336.53846153846155
2014-06-10,269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,2003,,Maple Valley,98038,0,2003,11,11,172.43589743589743
2014-06-10,369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,2002,,Renton,98056,0,2002,12,12,188.7704081632653
2014-06-10,800000.0,3.0,2.25,1620,4500,2.0,0,0,4,1620,0,1926,,Seattle,98119,0,1926,88,88,493.82716049382714
2014-06-10,569000.0,5.0,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,,Lake Forest Park,98155,0,1952,62,62,155.0408719346049
2014-06-10,175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,900,1971,,Burien,98146,0,1971,43,43,90.67357512953367
2014-06-10,440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,2000,,Seattle,98103,0,2000,14,14,341.08527131782944
2014-06-10,435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,520,1986,,Fall City,98024,0,1986,28,28,220.81218274111674
2014-06-10,345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,620,1955,,Shoreline,98155,0,1955,59,59,224.02597402597402
2014-06-10,558000.0,4.0,2.0,2180,3870,1.0,0,0,3,1020,1160,1900,,Seattle,98122,0,1900,114,114,255.96330275229357
2014-06-10,475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,1983,,Auburn,98092,0,1983,31,31,318.79194630872485
2014-06-10,490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,1980,,Issaquah,98027,0,1980,34,34,220.72072072072072
2014-06-10,335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,,Renton,98059,0,1978,36,36,137.86008230452674
2014-06-10,350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,1978,,Vashon,98070,0,1978,36,36,251.4367816091954
2014-06-10,100000.0,4.0,1.0,1120,2685,1.0,0,0,3,860,260,1939,,Renton,98057,0,1939,75,75,89.28571428571429
2014-06-10,417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,1941,,Seattle,98177,0,1941,73,73,300.35971223021585
2014-06-10,253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,,Tukwila,98188,0,1962,52,52,124.01960784313725
2014-06-10,1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,1923,,Seattle,98105,0,1923,91,91,438.1625441696113
2014-06-10,490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,1994,,Covington,98042,0,1994,20,20,162.25165562913907
2014-06-10,470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,1965,,Lake Forest Park,98155,0,1965,49,49,205.24017467248908
2014-06-10,483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,1955,,Bellevue,98006,0,1955,59,59,399.42148760330576
2014-06-10,659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,1996,,Sammamish,98075,0,1996,18,18,262.54980079681275
2014-06-10,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,,Seattle,98144,0,1910,104,104,206.89655172413794
2014-06-10,165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,1965,,Burien,98168,0,1965,49,49,170.10309278350516
2014-06-10,659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,1957,,Seattle,98115,0,1957,57,57,362.3626373626374
2014-06-10,219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,1967,,Federal Way,98003,0,1967,47,47,226.70103092783506
2014-06-10,315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,1924,,Seattle,98118,0,1924,90,90,181.0344827586207
2014-06-10,250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,1984,,Kent,98031,0,1984,30,30,157.23270440251574
2014-06-10,268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,1943,,Seattle,98108,0,1943,71,71,194.20289855072463
2014-06-10,380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,1959,,Shoreline,98177,0,1959,55,55,226.1904761904762
2014-06-10,499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,1926,,Seattle,98117,0,1926,88,88,409.0163934426229
2014-06-10,285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,1946,,Vashon,98070,0,1946,68,68,172.62265293761357
2014-06-10,183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,1973,,Auburn,98092,0,1973,41,41,137.593984962406
2014-06-10,1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,1988,,Seattle,98105,0,1988,26,26,363.94557823129253
2014-06-10,429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,2005,,Seattle,98103,0,2005,9,9,304.25531914893617
2014-06-10,403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,1926,,Seattle,98144,0,1926,88,88,366.3636363636364
2014-06-10,375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,1975,,Lake Forest Park,98155,0,1975,39,39,245.4248366013072
2014-06-10,1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003.0,Mercer Island,98040,1,2003,37,11,340.607210626186
2014-06-10,516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,,Seattle,98118,0,1919,95,95,244.64454976303318
2014-06-10,385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,1971,,Kirkland,98034,0,1971,43,43,223.8372093023256
2014-06-10,515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,1996,,Kirkland,98034,0,1996,18,18,286.1111111111111
2014-06-10,375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,1999,,Burien,98148,0,1999,15,15,169.68325791855204
2014-06-10,650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,1973,,Kirkland,98034,0,1973,41,41,253.90625
2014-06-10,306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,1981,,Renton,98056,0,1981,33,33,303.84950495049503
2014-06-10,870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,1998,,Seattle,98126,0,1998,16,16,260.47904191616766
2014-06-10,310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,1965,,Shoreline,98133,0,1965,49,49,178.16091954022988
2014-06-10,251750.0,3.0,2.0,1320,7200,1.0,0,0,5,1320,0,1975,,Kent,98031,0,1975,39,39,190.71969696969697
2014-06-10,366000.0,3.0,1.75,1520,8625,1.0,0,0,3,1520,0,1976,,Bothell,98011,0,1976,38,38,240.78947368421052
2014-06-10,429950.0,3.0,1.5,2010,9480,1.0,0,0,3,1570,440,1951,,Seattle,98125,0,1951,63,63,213.90547263681592
2014-06-10,710000.0,3.0,3.5,2440,3427,2.0,0,0,3,1990,450,2000,,Bellevue,98005,0,2000,14,14,290.9836065573771
2014-06-10,895000.0,5.0,2.5,2550,20875,1.0,0,0,4,1610,940,1953,,Bellevue,98004,0,1953,61,61,350.98039215686276
2014-06-10,149500.0,3.0,1.0,1010,9450,1.0,0,0,4,1010,0,1959,,Des Moines,98198,0,1959,55,55,148.01980198019803
2014-06-10,310000.0,3.0,2.5,1780,6771,1.0,0,0,3,1230,550,1990,,Seattle,98106,0,1990,24,24,174.1573033707865
2014-06-10,555000.0,3.0,2.0,2180,4976,1.5,0,2,4,1680,500,1930,,Seattle,98126,0,1930,84,84,254.58715596330276
2014-06-10,750000.0,5.0,3.25,2750,7500,2.0,0,1,3,2150,600,1937,1997.0,Kirkland,98033,1,1997,77,17,272.72727272727275
2014-06-10,745000.0,4.0,3.25,3490,7024,2.0,0,0,3,3490,0,2006,,Sammamish,98075,0,2006,8,8,213.46704871060172
2014-06-10,695000.0,3.0,2.5,2550,45254,2.0,0,0,3,2550,0,2001,,Redmond,98053,0,2001,13,13,272.54901960784315
2014-06-10,433000.0,3.0,1.75,1870,7189,1.0,0,0,3,1270,600,1959,,Seattle,98118,0,1959,55,55,231.55080213903744
2014-06-10,307000.0,4.0,1.0,1150,8184,1.5,0,0,3,1150,0,1947,,Shoreline,98155,0,1947,67,67,266.95652173913044
2014-06-10,655275.0,3.0,1.75,2050,11856,1.0,0,0,3,1460,590,1962,,Bellevue,98006,0,1962,52,52,319.6463414634146
2014-06-10,392000.0,4.0,2.75,1940,6555,2.0,0,0,3,1940,0,1990,,Maple Valley,98038,0,1990,24,24,202.06185567010309
2014-06-10,1180000.0,5.0,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,,Kirkland,98033,0,2004,10,10,325.06887052341597
2014-06-10,359950.0,3.0,1.75,1890,9100,2.0,0,0,4,1890,0,1952,,Shoreline,98133,0,1952,62,62,190.44973544973544
2014-06-10,360000.0,4.0,2.0,1630,10375,1.0,0,0,5,1630,0,1968,,Woodinville,98077,0,1968,46,46,220.85889570552146
2014-06-10,566000.0,4.0,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,,Seattle,98117,0,1954,60,60,231.9672131147541
2014-06-10,700000.0,5.0,2.75,3100,9825,2.0,0,2,4,3100,0,1950,1982.0,Seattle,98125,1,1982,64,32,225.80645161290323
2014-06-10,415000.0,3.0,2.5,2090,6045,2.0,0,0,3,2090,0,2000,,Renton,98056,0,2000,14,14,198.5645933014354
2014-06-10,199500.0,3.0,1.0,920,9812,1.0,0,0,4,920,0,1962,,Auburn,98001,0,1962,52,52,216.84782608695653
2014-06-10,749000.0,3.0,1.0,1580,5000,1.5,0,0,3,1580,0,1926,,Seattle,98117,0,1926,88,88,474.0506329113924
2014-06-10,680000.0,3.0,1.75,1760,8400,1.0,0,0,4,1460,300,1960,,Seattle,98136,0,1960,54,54,386.3636363636364
2014-06-10,400000.0,4.0,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,,Bothell,98011,0,1978,36,36,158.10276679841897
2014-06-10,608000.0,4.0,2.75,2490,9714,1.0,0,0,4,1400,1090,1983,,Bothell,98011,0,1983,31,31,244.17670682730923
2014-06-10,589900.0,4.0,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,,Issaquah,98027,0,2001,13,13,152.42894056847544
2014-06-10,480000.0,5.0,2.5,2732,9500,1.0,0,2,4,1870,862,1975,,Federal Way,98003,0,1975,39,39,175.69546120058564
2014-06-10,1059500.0,5.0,3.25,3230,3825,2.0,0,0,3,2480,750,2014,,Seattle,98117,0,2014,0,0,328.01857585139317
2014-06-10,915000.0,6.0,3.75,2930,14980,2.0,0,3,3,2930,0,2013,,Bellevue,98006,0,2013,1,1,312.2866894197952
2014-06-10,695000.0,4.0,3.5,3510,9364,2.0,0,0,3,3510,0,2001,,Snoqualmie,98065,0,2001,13,13,198.005698005698
2014-06-10,899900.0,4.0,2.5,2580,3909,2.0,0,0,3,2580,0,2013,,Kirkland,98033,0,2013,1,1,348.7984496124031
2014-06-10,499950.0,2.0,2.25,1060,1208,2.0,0,0,3,940,120,2005,,Seattle,98102,0,2005,9,9,471.6509433962264
2014-06-10,533112.0,4.0,2.75,2790,8853,2.0,0,0,3,2790,0,2013,,North Bend,98045,0,2013,1,1,191.07956989247313
2014-06-10,303210.0,4.0,2.5,2009,5000,2.0,0,0,3,2009,0,2014,,Auburn,98092,0,2014,0,0,150.9258337481334
2014-06-10,525000.0,5.0,2.75,2880,8364,2.0,0,0,3,2880,0,2006,,Renton,98059,0,2006,8,8,182.29166666666666
2014-06-10,399950.0,2.0,1.0,710,1157,2.0,0,0,4,710,0,1943,,Seattle,98102,0,1943,71,71,563.3098591549295
2014-06-11,850830.0,3.0,2.5,2070,13241,1.5,0,0,5,1270,800,1910,,Seattle,98102,0,1910,104,104,411.0289855072464
2014-06-11,371500.0,3.0,2.0,1370,8336,1.0,0,0,5,1370,0,1964,,Shoreline,98133,0,1964,50,50,271.1678832116788
2014-06-11,522000.0,3.0,1.75,1730,8400,1.0,0,0,4,1400,330,1980,,Redmond,98052,0,1980,34,34,301.73410404624275
2014-06-11,588000.0,4.0,2.0,1680,5000,1.0,0,0,3,980,700,1950,,Seattle,98115,0,1950,64,64,350.0
2014-06-11,276900.0,2.0,1.0,1350,10096,1.0,0,2,4,1350,0,1952,,North Bend,98045,0,1952,62,62,205.11111111111111
2014-06-11,248000.0,5.0,1.5,1510,9078,1.0,0,0,4,1510,0,1959,,SeaTac,98168,0,1959,55,55,164.23841059602648
2014-06-11,280000.0,3.0,2.5,1860,6607,2.0,0,0,3,1860,0,1989,,Federal Way,98023,0,1989,25,25,150.53763440860214
2014-06-11,495000.0,6.0,5.0,3440,4500,2.0,0,0,3,3280,160,2007,,Renton,98057,0,2007,7,7,143.8953488372093
2014-06-11,665000.0,6.0,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,,Seattle,98118,0,1902,112,112,156.47058823529412
2014-06-11,290300.0,2.0,1.0,860,3874,1.0,0,0,4,860,0,1931,,Renton,98057,0,1931,83,83,337.5581395348837
2014-06-11,527000.0,2.0,1.75,1640,4080,1.0,0,0,3,840,800,1921,,Seattle,98105,0,1921,93,93,321.3414634146341
2014-06-11,487028.0,2.0,1.5,1295,1093,2.0,0,0,3,1105,190,2007,,Seattle,98122,0,2007,7,7,376.08339768339766
2014-06-11,325000.0,3.0,1.75,1790,27427,1.0,0,0,3,1130,660,1978,,Snoqualmie,98065,0,1978,36,36,181.56424581005587
2014-06-11,799000.0,3.0,1.5,2210,6300,1.5,0,0,5,2210,0,1916,,Seattle,98144,0,1916,98,98,361.53846153846155
2014-06-11,7062500.0,5.0,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001.0,Bellevue,98004,1,2001,74,13,703.4362549800796
2014-06-11,354000.0,3.0,1.0,940,10368,1.0,0,0,3,940,0,1965,,Redmond,98052,0,1965,49,49,376.59574468085106
2014-06-11,262500.0,3.0,1.5,1160,8906,1.0,0,0,3,1160,0,1962,,Seattle,98118,0,1962,52,52,226.29310344827587
2014-06-11,560200.0,3.0,2.5,1990,3984,2.0,0,0,3,1990,0,2004,,Sammamish,98075,0,2004,10,10,281.5075376884422
2014-06-11,220000.0,3.0,1.0,1050,6300,1.0,0,0,3,1050,0,1942,,Seattle,98146,0,1942,72,72,209.52380952380952
2014-06-11,650000.0,2.0,1.0,1030,5750,1.0,0,0,5,1030,0,1928,,Seattle,98116,0,1928,86,86,631.0679611650486
2014-06-11,435000.0,3.0,2.5,1420,2581,3.0,0,0,3,1420,0,2004,,Seattle,98133,0,2004,10,10,306.3380281690141
2014-06-11,800000.0,4.0,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989.0,Seattle,98119,1,1989,105,25,297.3977695167286
2014-06-11,1010000.0,4.0,2.5,3760,29224,2.0,0,0,3,3760,0,1987,,Redmond,98052,0,1987,27,27,268.6170212765957
2014-06-11,200000.0,2.0,1.0,700,4700,1.0,0,0,5,700,0,1953,,Renton,98056,0,1953,61,61,285.7142857142857
2014-06-11,295000.0,5.0,3.5,2100,5107,2.0,0,0,3,1410,690,1999,,Seattle,98178,0,1999,15,15,140.47619047619048
2014-06-11,580379.0,4.0,2.75,2240,27820,1.5,0,0,4,2240,0,1976,,Sammamish,98075,0,1976,38,38,259.09776785714286
2014-06-11,875000.0,4.0,2.5,3470,32109,2.0,0,0,3,3470,0,1995,,Woodinville,98077,0,1995,19,19,252.1613832853026
2014-06-11,515000.0,3.0,2.5,3370,19585,2.0,0,0,3,3200,170,1951,,Shoreline,98133,0,1951,63,63,152.81899109792286
2014-06-11,599000.0,4.0,2.5,2790,230868,2.0,0,0,3,2790,0,1989,,Woodinville,98077,0,1989,25,25,214.69534050179212
2014-06-11,285000.0,3.0,2.5,1870,4060,2.0,0,0,3,1870,0,2005,,Kent,98042,0,2005,9,9,152.40641711229947
2014-06-11,290000.0,3.0,1.75,1520,15090,1.0,0,0,4,1520,0,1968,,Maple Valley,98038,0,1968,46,46,190.78947368421052
2014-06-11,355000.0,1.0,1.75,750,20339,1.0,0,0,4,550,200,1946,,Renton,98059,0,1946,68,68,473.3333333333333
2014-06-11,381000.0,3.0,1.5,1460,11407,1.0,0,0,3,1460,0,1954,,Lake Forest Park,98155,0,1954,60,60,260.958904109589
2014-06-11,571000.0,3.0,2.5,2600,7465,2.0,0,0,3,2600,0,1988,,Bothell,98011,0,1988,26,26,219.6153846153846
2014-06-11,852600.0,4.0,2.5,3320,11901,2.0,0,0,5,2650,670,1977,,Bellevue,98006,0,1977,37,37,256.8072289156627
2014-06-11,1085000.0,5.0,2.5,2340,6000,2.0,0,0,4,2340,0,1922,,Seattle,98144,0,1922,92,92,463.6752136752137
2014-06-11,371000.0,3.0,1.0,890,7200,1.0,0,0,3,890,0,1951,,Seattle,98125,0,1951,63,63,416.85393258426967
2014-06-11,514000.0,3.0,1.75,1720,5899,1.0,0,1,3,1220,500,1986,,Seattle,98136,0,1986,28,28,298.83720930232556
2014-06-11,386000.0,3.0,1.5,1270,1318,2.0,0,0,3,1080,190,2004,,Seattle,98199,0,2004,10,10,303.93700787401576
2014-06-11,464000.0,4.0,2.5,2180,7203,2.0,0,0,4,2180,0,1989,,Renton,98059,0,1989,25,25,212.8440366972477
2014-06-11,335000.0,4.0,2.25,2030,13500,1.0,0,0,3,1230,800,1963,,Renton,98059,0,1963,51,51,165.02463054187191
2014-06-11,740000.0,4.0,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,,Seattle,98125,0,1979,35,35,297.1887550200803
